  1.84776 -0.765367         0
  1.90754   -1.4353  0.742472
  3.98995  0.118553  0.118133
  1.58903   1.78477  0.743013
  1.73473   1.65403   0.74947
  1.41041  -2.16885 -0.890847
  2.16645 -0.309736 -0.559188
  2.17758  -3.09643  0.539198
 -2.71467  0.163996 -0.958781
-0.583828   3.44002 -0.862223
 -2.42551  -2.95402  0.477756
  1.97804  -2.25552         1
  1.15826   3.23444 -0.884905
 -2.90874    2.6375 -0.260883
  1.00708   1.84273  -0.34083
  2.52583  0.936503   0.94446
  2.44943  -3.11953  0.144202
  1.96601   2.39339 -0.994079
 0.377559  -2.04295  0.341391
  3.25812   2.17501 -0.290852
  2.12671  -1.61239  0.930106
 0.377559  -2.04295  0.341391
     -1.5  -2.59808        -1
        4         0         0
  2.12061 -0.164358  0.470949
 -2.12132  -2.12132         1
 0.428406   3.87567 -0.410716
 -2.38006  -1.82628        -1
 -1.91388 -0.580569         0
  2.12132   2.12132        -1
 0.161207  -3.48092 -0.872002
 -2.07449 -0.718102  0.538901
  1.96239 -0.506834 -0.163572
-0.118553   3.98995  0.118133
  3.82584  0.484538  -0.48966
  3.16048  -1.72375 -0.760105
 -1.59443   3.05683  0.873124
 -2.57613    3.0086  0.161288
 -3.96912 -0.355417  0.144129
  1.84203 -0.877602  0.184508
 -2.03329  -1.55188  0.872598
 -2.34654   3.01276  0.484492
  3.38146 -0.309015 -0.914969
 -3.37993  0.856977  0.859153
 0.907155  -2.22981  0.773765
 0.378057  -2.04287 -0.341372
  -3.7535  0.723102  0.533073
  2.99776  -2.59106  0.156139
  3.62996  -1.46061  0.325838
  1.20667  -3.72329  0.334622
 0.316103  -2.48942 -0.864072
  2.45741 -0.316429 -0.844298
 -2.69453   -0.8254  0.981076
 0.172251   3.76836 -0.627688
  1.75423   3.47051  0.368999
  1.79524   2.18924 -0.982116
  2.18257  -2.69536  0.855768
  2.52118 -0.789678 -0.924727
 -3.91414 -0.694752 -0.170392
  2.89778 -0.776457         1
  2.47801  -1.14703  0.956157
 0.964318   2.84079         1
 0.870065   -1.8396  0.165813
  2.59808       1.5         1
  1.29244   3.68769 -0.345552
  1.14362   3.50777 -0.686728
  0.86181   3.40185 -0.844851
  1.14673   2.47818  -0.95617
 -2.69062  -1.32687        -1
 -2.93241  -1.95962 -0.816427
-0.773278   3.39967   0.86073
 -2.21609  -3.22323   0.30417
  2.36928 -0.156645 -0.773766
 -2.85504 -0.142069 -0.989718
 0.196209   2.99358        -1
 -1.30232  -1.74298  0.476488
-0.478254  -2.02291 -0.333451
 -2.83214  0.290641  0.987672
  2.80893  -2.52144 -0.550806
  3.38781  -1.05502 -0.814274
  2.04539 -0.160833 -0.295593
 -2.92933   1.16422 -0.986393
  1.74313   1.81721 -0.846005
  2.68987  -1.67267  0.982709
-0.164358  -2.12061  0.470949
 -2.64954   2.61431   0.62102
 -3.09237  -1.89737 -0.731464
 -1.43538  -3.03943  0.919704
 -2.58511   2.77301 -0.526065
  3.83418  0.802238 -0.347991
    -1.44  -1.75784 -0.615601
  2.37049 -0.466131 -0.795465
 -3.38268         0  -0.92388
  3.63789   1.61231  -0.11252
  3.65627 -0.845487 -0.624188
 -2.57722   3.00766 -0.161306
 -3.31529 -0.456726 -0.934048
  3.44831  0.543527  0.861898
  1.32687   2.69062         1
-0.804869  -3.83668  -0.34052
