-0.0779131   -1.36046  -0.827857
 -0.346403    1.38556   0.327365
  0.463641    1.26842   0.529189
 -0.287269   -1.40515   0.399839
 -0.650143   0.296586    -1.4673
  0.615466    -1.0454  -0.736224
  0.156867    1.29217  -0.966074
   0.97669  -0.295321  -0.171089
 -0.654819    1.04896   -0.57345
  0.675567  -0.194044    1.45174
 -0.235348   -1.12324    1.23918
 -0.240439   0.784907   -1.63512
-0.0799986   0.151431   -1.98334
 -0.276524          0   -1.92201
         0    1.23153   -1.14179
  0.326663   -0.76998    1.58723
  0.872375   0.377293   0.838391
 -0.355019    1.27914  -0.766273
  0.161955   -1.01173    1.44064
 -0.759561  -0.744112   0.841421
-0.0529319    1.04067   -1.43649
 -0.232235    -1.0743   -1.31629
  -0.99178 -0.0639692  -0.241286
  0.948023 -0.0781838  -0.627819
  0.893374   0.664604  -0.149382
-0.0934407    1.46868  -0.361073
  0.527106 -0.0843348   -1.69588
  0.632911    1.15955  0.0858481
 -0.692265    1.08075 -0.0813297
  0.756992  -0.692551  -0.924804
 -0.511173     1.0629  -0.972825
 -0.563697    1.07912   0.811681
 -0.357647    0.63577     1.6643
  0.830751   0.662382   0.677889
 -0.751452   0.639492    1.00714
  0.296782   0.502866    1.78837
 -0.367915   -1.23824  -0.856107
 0.0840637    1.09151    1.36152
  0.252135   -1.39908   0.515677
  0.189248          0   -1.96386
  0.559847   0.830037    1.23348
 -0.751468   0.639472   -1.00712
 -0.727748  -0.998463  -0.330606
 0.0779899    -1.3629   -0.82065
  0.207778   -0.37023   -1.89307
 -0.569618        1.2   0.377165
  0.984926  -0.160637  -0.271705
  0.477479  -0.212693    1.73427
  0.085926    -1.0323    1.44084
  0.445326    1.13468  -0.958094
 -0.168379  -0.384715   -1.90356
 -0.665516    1.11231   0.169934
  0.368643    1.23856  -0.854036
 -0.807524  -0.862825   0.261136
 -0.711408   0.925414   0.673215
  0.994002   0.151474 -0.0839835
  0.626217   -1.16742 -0.0925117
  0.904661  -0.395062   0.670079
  0.546196    1.16297  -0.634302
  -0.14678   -1.33641   0.859542
  0.792003  -0.913601 -0.0841747
  0.245705   -1.45285 -0.0776843
 -0.482026  -0.379131   -1.67785
  0.809492   0.455156   -1.00534
   0.36656   -1.24098  -0.851357
 -0.892277   0.667412  -0.153308
  -0.79656   0.702974  -0.763904
  0.620642  -0.998081   0.829643
  0.548945  -0.341184    1.60867
 -0.676357   -0.35636   -1.39446
 0.0852878    1.29012    1.00599
  -0.62193  -0.852565   -1.07732
  0.377781    1.00575   -1.27707
 -0.763425  -0.283904    1.23513
 -0.386767   -1.32903   0.511482
  0.552755  -0.766297    1.31679
  0.548707   -1.15818   0.641188
 -0.865448   0.163078  -0.978145
-0.0792459  -0.429067    1.90987
  0.976674   0.295366  -0.171314
  0.834404 -0.0815604    1.09694
 -0.944761   0.491642          0
 -0.378475   -1.15511    1.02717
  0.948013  -0.359159   0.419327
 -0.518719   0.657862    1.46779
  0.165949   0.369248    1.90985
 -0.378227    1.38296    0.16635
  0.657632   -1.11411  -0.252006
 -0.330771   -0.57016   -1.72759
 -0.449225    1.03844   -1.12949
  0.617005   -1.15391    0.33191
  0.850694   -0.47189  -0.842337
  0.691151   -1.03908   0.412198
         0    1.43392   0.587092
  0.860614   0.569305   0.679196
 -0.837326  -0.809303  -0.176598
 -0.718114   0.782157   0.921798
 -0.879342  -0.680843  -0.288128
 -0.444427   -0.46885   -1.67907
  0.758291   0.793096   0.762788
